,time,voltage,delp_mmh2o,delp_pa,velocity,di_sig
882,8.82,1.738107,42.915085,420.99698,26.444859,1.335334
883,8.83,1.71875,42.423283,416.1724,26.292894,1.143764
884,8.84,1.538086,37.833153,371.14322,24.82976,-0.700698
885,8.85,1.489166,36.59024,358.95026,24.418495,-1.219148
886,8.86,1.635601,40.310715,395.44812,25.629875,0.307948
887,8.87,1.752748,43.287067,424.64615,26.559221,1.479503
888,8.88,1.538086,37.833153,371.14322,24.82976,-0.700698
889,8.89,1.635601,40.310715,395.44812,25.629875,0.307948
890,8.9,1.474522,36.21818,355.30035,24.294031,-1.37605
891,8.91,1.635601,40.310715,395.44812,25.629875,0.307948
892,8.92,1.650245,40.682774,399.09802,25.747885,0.456712
893,8.93,1.406658,34.49396,338.38574,23.708702,-2.113929
894,8.94,1.547739,38.078403,373.54916,24.910109,-0.599407
895,8.95,1.50381,36.9623,362.60016,24.542328,-1.063041
896,8.96,1.723463,42.543026,417.34708,26.329975,1.190509
897,8.97,1.67953,41.42682,406.3971,25.982267,0.752181
898,8.98,1.474522,36.21818,355.30035,24.294031,-1.37605
899,8.99,1.533095,37.706345,369.89923,24.788113,-0.753198
900,9.0,1.689453,41.678932,408.87033,26.061209,0.851696
901,9.01,1.620957,39.938656,391.7982,25.511322,0.158497
902,9.02,1.538086,37.833153,371.14322,24.82976,-0.700698
903,9.03,1.50381,36.9623,362.60016,24.542328,-1.063041
904,9.04,1.547739,38.078403,373.54916,24.910109,-0.599407
905,9.05,1.664889,41.054836,402.74792,25.865353,0.604796
906,9.06,1.606313,39.566593,388.1483,25.392216,0.008347
907,9.07,1.752748,43.287067,424.64615,26.559221,1.479503
908,9.08,1.474522,36.21818,355.30035,24.294031,-1.37605
909,9.09,1.542969,37.957214,372.36026,24.870438,-0.649419
910,9.1,1.664889,41.054836,402.74792,25.865353,0.604796
911,9.11,1.694336,41.802994,410.08737,26.099966,0.900556
912,9.12,1.474522,36.21818,355.30035,24.294031,-1.37605
913,9.13,1.430592,35.10205,344.3511,23.916769,-1.851635
914,9.14,1.79403,44.33592,434.93536,26.879063,1.882702
915,9.15,1.723633,42.547344,417.38943,26.33131,1.192194
916,9.16,1.68457,41.55487,407.6533,26.022392,0.802764
917,9.17,1.474522,36.21818,355.30035,24.294031,-1.37605
918,9.18,1.494141,36.71664,360.19025,24.460634,-1.166025
919,9.19,1.620957,39.938656,391.7982,25.511322,0.158497
920,9.2,1.782036,44.03119,431.94595,26.78653,1.766054
921,9.21,1.635601,40.310715,395.44812,25.629875,0.307948
922,9.22,1.523437,37.460964,367.49207,24.707325,-0.855041
923,9.23,1.606313,39.566593,388.1483,25.392216,0.008347
924,9.24,1.664889,41.054836,402.74792,25.865353,0.604796
925,9.25,1.562383,38.450466,377.19907,25.031511,-0.446366
926,9.26,1.708819,42.170963,413.69717,26.214588,1.045049
927,9.27,1.67953,41.42682,406.3971,25.982267,0.752181
928,9.28,1.50381,36.9623,362.60016,24.542328,-1.063041
929,9.29,1.577027,38.822525,380.84897,25.152327,-0.294063
930,9.3,1.518451,37.334286,366.24933,24.665514,-0.907749
931,9.31,1.533095,37.706345,369.89923,24.788113,-0.753198
932,9.32,1.547739,38.078403,373.54916,24.910109,-0.599407
933,9.33,1.694336,41.802994,410.08737,26.099966,0.900556
934,9.34,1.474522,36.21818,355.30035,24.294031,-1.37605
935,9.35,1.52832,37.585026,368.7091,24.748203,-0.803509
936,9.36,1.50381,36.9623,362.60016,24.542328,-1.063041
937,9.37,1.694336,41.802994,410.08737,26.099966,0.900556
938,9.38,1.694174,41.798878,410.047,26.098682,0.898936
939,9.39,1.533203,37.709087,369.92615,24.789015,-0.752061
940,9.4,1.52832,37.585026,368.7091,24.748203,-0.803509
941,9.41,1.620957,39.938656,391.7982,25.511322,0.158497
942,9.42,1.674805,41.30677,405.21942,25.944593,0.704689
943,9.43,1.518451,37.334286,366.24933,24.665514,-0.907749
944,9.44,1.503906,36.96474,362.62408,24.543139,-1.06202
945,9.45,1.445233,35.474033,348.00027,24.04316,-1.692303
946,9.46,1.679687,41.43081,406.43622,25.983519,0.753758
947,9.47,1.664889,41.054836,402.74792,25.865353,0.604796
948,9.48,1.518451,37.334286,366.24933,24.665514,-0.907749
949,9.49,1.620957,39.938656,391.7982,25.511322,0.158497
950,9.5,1.708819,42.170963,413.69717,26.214588,1.045049
951,9.51,1.562383,38.450466,377.19907,25.031511,-0.446366
952,9.52,1.50381,36.9623,362.60016,24.542328,-1.063041
953,9.53,1.67953,41.42682,406.3971,25.982267,0.752181
954,9.54,1.430592,35.10205,344.3511,23.916769,-1.851635
955,9.55,1.52832,37.585026,368.7091,24.748203,-0.803509
956,9.56,1.67953,41.42682,406.3971,25.982267,0.752181
957,9.57,1.694336,41.802994,410.08737,26.099966,0.900556
958,9.58,1.577027,38.822525,380.84897,25.152327,-0.294063
959,9.59,1.499023,36.84068,361.40704,24.501917,-1.113984
960,9.6,1.489166,36.59024,358.95026,24.418495,-1.219148
961,9.61,1.68457,41.55487,407.6533,26.022392,0.802764
962,9.62,1.489166,36.59024,358.95026,24.418495,-1.219148
963,9.63,1.52832,37.585026,368.7091,24.748203,-0.803509
964,9.64,1.620957,39.938656,391.7982,25.511322,0.158497
965,9.65,1.694336,41.802994,410.08737,26.099966,0.900556
966,9.66,1.533095,37.706345,369.89923,24.788113,-0.753198
967,9.67,1.52832,37.585026,368.7091,24.748203,-0.803509
968,9.68,1.650245,40.682774,399.09802,25.747885,0.456712
969,9.69,1.664889,41.054836,402.74792,25.865353,0.604796
970,9.7,1.50381,36.9623,362.60016,24.542328,-1.063041
971,9.71,1.518451,37.334286,366.24933,24.665514,-0.907749
972,9.72,1.679687,41.43081,406.43622,25.983519,0.753758
973,9.73,1.635601,40.310715,395.44812,25.629875,0.307948
974,9.74,1.547739,38.078403,373.54916,24.910109,-0.599407
975,9.75,1.533203,37.709087,369.92615,24.789015,-0.752061
976,9.76,1.474522,36.21818,355.30035,24.294031,-1.37605
977,9.77,1.708819,42.170963,413.69717,26.214588,1.045049
978,9.78,1.664889,41.054836,402.74792,25.865353,0.604796
979,9.79,1.518555,37.336926,366.27524,24.666388,-0.906649
980,9.8,1.664889,41.054836,402.74792,25.865353,0.604796
981,9.81,1.699219,41.927055,411.30444,26.138668,0.949343
982,9.82,1.635601,40.310715,395.44812,25.629875,0.307948
983,9.83,1.518555,37.336926,366.27524,24.666388,-0.906649
984,9.84,1.606313,39.566593,388.1483,25.392216,0.008347
985,9.85,1.679687,41.43081,406.43622,25.983519,0.753758
986,9.86,1.723633,42.547344,417.38943,26.33131,1.192194
987,9.87,1.50381,36.9623,362.60016,24.542328,-1.063041
988,9.88,1.484375,36.468517,357.75613,24.377844,-1.270393
989,9.89,1.489166,36.59024,358.95026,24.418495,-1.219148
990,9.9,1.733398,42.795444,419.8233,26.40797,1.288832
991,9.91,1.689453,41.678932,408.87033,26.061209,0.851696
992,9.92,1.459878,35.84612,351.65045,24.168924,-1.533761
993,9.93,1.474609,36.22039,355.32202,24.294771,-1.375116
994,9.94,1.694174,41.798878,410.047,26.098682,0.898936
995,9.95,1.713867,42.299217,414.95532,26.25442,1.095263
996,9.96,1.591669,39.194534,384.49838,25.272547,-0.142509
997,9.97,1.518555,37.336926,366.27524,24.666388,-0.906649
998,9.98,1.635601,40.310715,395.44812,25.629875,0.307948
999,9.99,1.635601,40.310715,395.44812,25.629875,0.307948
1000,10.0,1.650245,40.682774,399.09802,25.747885,0.456712
1001,10.01,1.547739,38.078403,373.54916,24.910109,-0.599407
1002,10.02,1.591669,39.194534,384.49838,25.272547,-0.142509
1003,10.03,1.459878,35.84612,351.65045,24.168924,-1.533761
1004,10.04,1.620957,39.938656,391.7982,25.511322,0.158497
1005,10.05,1.782036,44.03119,431.94595,26.78653,1.766054
1006,10.06,1.752748,43.287067,424.64615,26.559221,1.479503
1007,10.07,1.430592,35.10205,344.3511,23.916769,-1.851635
1008,10.08,1.518451,37.334286,366.24933,24.665514,-0.907749
1009,10.09,1.620957,39.938656,391.7982,25.511322,0.158497
1010,10.1,1.577027,38.822525,380.84897,25.152327,-0.294063
1011,10.11,1.518451,37.334286,366.24933,24.665514,-0.907749
1012,10.12,1.577027,38.822525,380.84897,25.152327,-0.294063
1013,10.13,1.50381,36.9623,362.60016,24.542328,-1.063041
1014,10.14,1.606313,39.566593,388.1483,25.392216,0.008347
1015,10.15,1.738107,42.915085,420.99698,26.444859,1.335334
1016,10.16,1.547739,38.078403,373.54916,24.910109,-0.599407
1017,10.17,1.591669,39.194534,384.49838,25.272547,-0.142509
1018,10.18,1.689453,41.678932,408.87033,26.061209,0.851696
1019,10.19,1.459878,35.84612,351.65045,24.168924,-1.533761
1020,10.2,1.523437,37.460964,367.49207,24.707325,-0.855041
1021,10.21,1.650245,40.682774,399.09802,25.747885,0.456712
1022,10.22,1.733398,42.795444,419.8233,26.40797,1.288832
1023,10.23,1.723463,42.543026,417.34708,26.329975,1.190509
1024,10.24,1.513672,37.212864,365.0582,24.625372,-0.958353
1025,10.25,1.591669,39.194534,384.49838,25.272547,-0.142509
1026,10.26,1.67953,41.42682,406.3971,25.982267,0.752181
1027,10.27,1.547739,38.078403,373.54916,24.910109,-0.599407
1028,10.28,1.606313,39.566593,388.1483,25.392216,0.008347
1029,10.29,1.694174,41.798878,410.047,26.098682,0.898936
1030,10.3,1.50381,36.9623,362.60016,24.542328,-1.063041
1031,10.31,1.708819,42.170963,413.69717,26.214588,1.045049
1032,10.32,1.694174,41.798878,410.047,26.098682,0.898936
1033,10.33,1.635601,40.310715,395.44812,25.629875,0.307948
1034,10.34,1.562383,38.450466,377.19907,25.031511,-0.446366
1035,10.35,1.708819,42.170963,413.69717,26.214588,1.045049
1036,10.36,1.67953,41.42682,406.3971,25.982267,0.752181
1037,10.37,1.533095,37.706345,369.89923,24.788113,-0.753198
1038,10.38,1.591669,39.194534,384.49838,25.272547,-0.142509
1039,10.39,1.664889,41.054836,402.74792,25.865353,0.604796
1040,10.4,1.445233,35.474033,348.00027,24.04316,-1.692303
1041,10.41,1.562383,38.450466,377.19907,25.031511,-0.446366
1042,10.42,1.738107,42.915085,420.99698,26.444859,1.335334
1043,10.43,1.67953,41.42682,406.3971,25.982267,0.752181
1044,10.44,1.50381,36.9623,362.60016,24.542328,-1.063041
1045,10.45,1.489166,36.59024,358.95026,24.418495,-1.219148
1046,10.46,1.782036,44.03119,431.94595,26.78653,1.766054
1047,10.47,1.606313,39.566593,388.1483,25.392216,0.008347
1048,10.48,1.547739,38.078403,373.54916,24.910109,-0.599407
1049,10.49,1.533095,37.706345,369.89923,24.788113,-0.753198
1050,10.5,1.635601,40.310715,395.44812,25.629875,0.307948
1051,10.51,1.489166,36.59024,358.95026,24.418495,-1.219148
1052,10.52,1.664889,41.054836,402.74792,25.865353,0.604796
1053,10.53,1.635601,40.310715,395.44812,25.629875,0.307948
1054,10.54,1.606313,39.566593,388.1483,25.392216,0.008347
1055,10.55,1.420903,34.85588,341.93622,23.832758,-1.957542
1056,10.56,1.708819,42.170963,413.69717,26.214588,1.045049
1057,10.57,1.664889,41.054836,402.74792,25.865353,0.604796
1058,10.58,1.591669,39.194534,384.49838,25.272547,-0.142509
1059,10.59,1.542969,37.957214,372.36026,24.870438,-0.649419
1060,10.6,1.542969,37.957214,372.36026,24.870438,-0.649419
1061,10.61,1.767392,43.65913,428.29605,26.673119,1.623084
1062,10.62,1.669922,41.18271,404.00238,25.905603,0.655536
1063,10.63,1.577027,38.822525,380.84897,25.152327,-0.294063
1064,10.64,1.503906,36.96474,362.62408,24.543139,-1.06202
1065,10.65,1.664889,41.054836,402.74792,25.865353,0.604796
1066,10.66,1.689453,41.678932,408.87033,26.061209,0.851696
1067,10.67,1.723463,42.543026,417.34708,26.329975,1.190509
1068,10.68,1.459878,35.84612,351.65045,24.168924,-1.533761
1069,10.69,1.562383,38.450466,377.19907,25.031511,-0.446366
1070,10.7,1.679687,41.43081,406.43622,25.983519,0.753758
1071,10.71,1.650245,40.682774,399.09802,25.747885,0.456712
1072,10.72,1.513672,37.212864,365.0582,24.625372,-0.958353
1073,10.73,1.489166,36.59024,358.95026,24.418495,-1.219148
1074,10.74,1.738107,42.915085,420.99698,26.444859,1.335334
1075,10.75,1.767392,43.65913,428.29605,26.673119,1.623084
1076,10.76,1.518451,37.334286,366.24933,24.665514,-0.907749
1077,10.77,1.489166,36.59024,358.95026,24.418495,-1.219148
1078,10.78,1.577027,38.822525,380.84897,25.152327,-0.294063
1079,10.79,1.767392,43.65913,428.29605,26.673119,1.623084
1080,10.8,1.791451,44.270397,434.29257,26.859194,1.857654
1081,10.81,1.767392,43.65913,428.29605,26.673119,1.623084
1082,10.82,1.523437,37.460964,367.49207,24.707325,-0.855041
1083,10.83,1.67953,41.42682,406.3971,25.982267,0.752181
1084,10.84,1.606313,39.566593,388.1483,25.392216,0.008347
1085,10.85,1.591669,39.194534,384.49838,25.272547,-0.142509
1086,10.86,1.50381,36.9623,362.60016,24.542328,-1.063041
1087,10.87,1.562383,38.450466,377.19907,25.031511,-0.446366
1088,10.88,1.562383,38.450466,377.19907,25.031511,-0.446366
1089,10.89,1.674805,41.30677,405.21942,25.944593,0.704689
1090,10.9,1.422086,34.88594,342.23105,23.84303,-1.944591
1091,10.91,1.50381,36.9623,362.60016,24.542328,-1.063041
1092,10.92,1.513672,37.212864,365.0582,24.625372,-0.958353
1093,10.93,1.635601,40.310715,395.44812,25.629875,0.307948
1094,10.94,1.694174,41.798878,410.047,26.098682,0.898936
1095,10.95,1.650245,40.682774,399.09802,25.747885,0.456712
1096,10.96,1.484375,36.468517,357.75613,24.377844,-1.270393
1097,10.97,1.547739,38.078403,373.54916,24.910109,-0.599407
1098,10.98,1.694336,41.802994,410.08737,26.099966,0.900556
1099,10.99,1.635601,40.310715,395.44812,25.629875,0.307948
1100,11.0,1.802149,44.5422,436.95898,26.941519,1.961437
1101,11.01,1.542969,37.957214,372.36026,24.870438,-0.649419
1102,11.02,1.767392,43.65913,428.29605,26.673119,1.623084
1103,11.03,1.674805,41.30677,405.21942,25.944593,0.704689
1104,11.04,1.547739,38.078403,373.54916,24.910109,-0.599407
1105,11.05,1.523437,37.460964,367.49207,24.707325,-0.855041
1106,11.06,1.606313,39.566593,388.1483,25.392216,0.008347
1107,11.07,1.67953,41.42682,406.3971,25.982267,0.752181
1108,11.08,1.518451,37.334286,366.24933,24.665514,-0.907749
1109,11.09,1.650245,40.682774,399.09802,25.747885,0.456712
1110,11.1,1.635601,40.310715,395.44812,25.629875,0.307948
1111,11.11,1.420354,34.841934,341.79938,23.82799,-1.963554
1112,11.12,1.547739,38.078403,373.54916,24.910109,-0.599407
1113,11.13,1.430592,35.10205,344.3511,23.916769,-1.851635
1114,11.14,1.606313,39.566593,388.1483,25.392216,0.008347
1115,11.15,1.620957,39.938656,391.7982,25.511322,0.158497
1116,11.16,1.562383,38.450466,377.19907,25.031511,-0.446366
1117,11.17,1.50381,36.9623,362.60016,24.542328,-1.063041
1118,11.18,1.547739,38.078403,373.54916,24.910109,-0.599407
1119,11.19,1.799768,44.481705,436.36554,26.923218,1.938366
1120,11.2,1.782036,44.03119,431.94595,26.78653,1.766054
1121,11.21,1.767392,43.65913,428.29605,26.673119,1.623084
1122,11.22,1.562383,38.450466,377.19907,25.031511,-0.446366
1123,11.23,1.430592,35.10205,344.3511,23.916769,-1.851635
1124,11.24,1.794647,44.351597,435.08917,26.883814,1.888692
1125,11.25,1.68457,41.55487,407.6533,26.022392,0.802764
1126,11.26,1.474609,36.22039,355.32202,24.294771,-1.375116
1127,11.27,1.523437,37.460964,367.49207,24.707325,-0.855041
1128,11.28,1.752748,43.287067,424.64615,26.559221,1.479503
1129,11.29,1.68457,41.55487,407.6533,26.022392,0.802764
1130,11.3,1.50381,36.9623,362.60016,24.542328,-1.063041
1131,11.31,1.523437,37.460964,367.49207,24.707325,-0.855041
1132,11.32,1.635601,40.310715,395.44812,25.629875,0.307948
1133,11.33,1.679687,41.43081,406.43622,25.983519,0.753758
1134,11.34,1.547739,38.078403,373.54916,24.910109,-0.599407
1135,11.35,1.430592,35.10205,344.3511,23.916769,-1.851635
1136,11.36,1.445233,35.474033,348.00027,24.04316,-1.692303
1137,11.37,1.635601,40.310715,395.44812,25.629875,0.307948
1138,11.38,1.752748,43.287067,424.64615,26.559221,1.479503
1139,11.39,1.674805,41.30677,405.21942,25.944593,0.704689
1140,11.4,1.533203,37.709087,369.92615,24.789015,-0.752061
1141,11.41,1.533203,37.709087,369.92615,24.789015,-0.752061
1142,11.42,1.650245,40.682774,399.09802,25.747885,0.456712
1143,11.43,1.41896,34.80652,341.45193,23.815874,-1.978825
1144,11.44,1.518451,37.334286,366.24933,24.665514,-0.907749
1145,11.45,1.489258,36.59258,358.97318,24.419275,-1.218164
1146,11.46,1.792422,44.295067,434.5346,26.866676,1.867087
1147,11.47,1.723633,42.547344,417.38943,26.33131,1.192194
1148,11.48,1.577027,38.822525,380.84897,25.152327,-0.294063
1149,11.49,1.494141,36.71664,360.19025,24.460634,-1.166025
1150,11.5,1.694174,41.798878,410.047,26.098682,0.898936
1151,11.51,1.68457,41.55487,407.6533,26.022392,0.802764
1152,11.52,1.547739,38.078403,373.54916,24.910109,-0.599407
1153,11.53,1.50381,36.9623,362.60016,24.542328,-1.063041
1154,11.54,1.723463,42.543026,417.34708,26.329975,1.190509
1155,11.55,1.518451,37.334286,366.24933,24.665514,-0.907749
1156,11.56,1.430592,35.10205,344.3511,23.916769,-1.851635
1157,11.57,1.620957,39.938656,391.7982,25.511322,0.158497
1158,11.58,1.620957,39.938656,391.7982,25.511322,0.158497
1159,11.59,1.533095,37.706345,369.89923,24.788113,-0.753198
1160,11.6,1.752748,43.287067,424.64615,26.559221,1.479503
1161,11.61,1.67953,41.42682,406.3971,25.982267,0.752181
1162,11.62,1.542969,37.957214,372.36026,24.870438,-0.649419
1163,11.63,1.620957,39.938656,391.7982,25.511322,0.158497
1164,11.64,1.679687,41.43081,406.43622,25.983519,0.753758
1165,11.65,1.518555,37.336926,366.27524,24.666388,-0.906649
1166,11.66,1.577027,38.822525,380.84897,25.152327,-0.294063
1167,11.67,1.591669,39.194534,384.49838,25.272547,-0.142509
1168,11.68,1.635601,40.310715,395.44812,25.629875,0.307948
1169,11.69,1.650245,40.682774,399.09802,25.747885,0.456712
1170,11.7,1.708819,42.170963,413.69717,26.214588,1.045049
1171,11.71,1.489166,36.59024,358.95026,24.418495,-1.219148
1172,11.72,1.533095,37.706345,369.89923,24.788113,-0.753198
1173,11.73,1.67953,41.42682,406.3971,25.982267,0.752181
1174,11.74,1.635601,40.310715,395.44812,25.629875,0.307948
1175,11.75,1.459878,35.84612,351.65045,24.168924,-1.533761
1176,11.76,1.523437,37.460964,367.49207,24.707325,-0.855041
1177,11.77,1.723463,42.543026,417.34708,26.329975,1.190509
1178,11.78,1.708819,42.170963,413.69717,26.214588,1.045049
1179,11.79,1.533095,37.706345,369.89923,24.788113,-0.753198
1180,11.8,1.459878,35.84612,351.65045,24.168924,-1.533761
1181,11.81,1.489166,36.59024,358.95026,24.418495,-1.219148
1182,11.82,1.752748,43.287067,424.64615,26.559221,1.479503
1183,11.83,1.650245,40.682774,399.09802,25.747885,0.456712
1184,11.84,1.430592,35.10205,344.3511,23.916769,-1.851635
1185,11.85,1.650245,40.682774,399.09802,25.747885,0.456712
1186,11.86,1.767392,43.65913,428.29605,26.673119,1.623084
1187,11.87,1.67953,41.42682,406.3971,25.982267,0.752181
1188,11.88,1.503906,36.96474,362.62408,24.543139,-1.06202
1189,11.89,1.50381,36.9623,362.60016,24.542328,-1.063041
1190,11.9,1.674805,41.30677,405.21942,25.944593,0.704689
1191,11.91,1.606313,39.566593,388.1483,25.392216,0.008347
1192,11.92,1.533203,37.709087,369.92615,24.789015,-0.752061
1193,11.93,1.635601,40.310715,395.44812,25.629875,0.307948
1194,11.94,1.738107,42.915085,420.99698,26.444859,1.335334
1195,11.95,1.445233,35.474033,348.00027,24.04316,-1.692303
1196,11.96,1.542969,37.957214,372.36026,24.870438,-0.649419
1197,11.97,1.50381,36.9623,362.60016,24.542328,-1.063041
1198,11.98,1.694336,41.802994,410.08737,26.099966,0.900556
1199,11.99,1.664889,41.054836,402.74792,25.865353,0.604796
1200,12.0,1.50381,36.9623,362.60016,24.542328,-1.063041
1201,12.01,1.459878,35.84612,351.65045,24.168924,-1.533761
1202,12.02,1.635601,40.310715,395.44812,25.629875,0.307948
1203,12.03,1.782036,44.03119,431.94595,26.78653,1.766054
1204,12.04,1.591669,39.194534,384.49838,25.272547,-0.142509
1205,12.05,1.538086,37.833153,371.14322,24.82976,-0.700698
1206,12.06,1.650245,40.682774,399.09802,25.747885,0.456712
1207,12.07,1.679687,41.43081,406.43622,25.983519,0.753758
1208,12.08,1.708819,42.170963,413.69717,26.214588,1.045049
1209,12.09,1.52832,37.585026,368.7091,24.748203,-0.803509
1210,12.1,1.474522,36.21818,355.30035,24.294031,-1.37605
1211,12.11,1.738107,42.915085,420.99698,26.444859,1.335334
1212,12.12,1.689453,41.678932,408.87033,26.061209,0.851696
1213,12.13,1.591669,39.194534,384.49838,25.272547,-0.142509
1214,12.14,1.52832,37.585026,368.7091,24.748203,-0.803509
1215,12.15,1.635601,40.310715,395.44812,25.629875,0.307948
1216,12.16,1.67953,41.42682,406.3971,25.982267,0.752181
1217,12.17,1.704102,42.05112,412.52148,26.17731,0.998058
1218,12.18,1.591669,39.194534,384.49838,25.272547,-0.142509
1219,12.19,1.542969,37.957214,372.36026,24.870438,-0.649419
1220,12.2,1.513672,37.212864,365.0582,24.625372,-0.958353
1221,12.21,1.738107,42.915085,420.99698,26.444859,1.335334
1222,12.22,1.699219,41.927055,411.30444,26.138668,0.949343
1223,12.23,1.793926,44.33328,434.90945,26.878262,1.881693
1224,12.24,1.513672,37.212864,365.0582,24.625372,-0.958353
1225,12.25,1.518451,37.334286,366.24933,24.665514,-0.907749
1226,12.26,1.664889,41.054836,402.74792,25.865353,0.604796
1227,12.27,1.767392,43.65913,428.29605,26.673119,1.623084
1228,12.28,1.606313,39.566593,388.1483,25.392216,0.008347
1229,12.29,1.459878,35.84612,351.65045,24.168924,-1.533761
1230,12.3,1.547739,38.078403,373.54916,24.910109,-0.599407
1231,12.31,1.620957,39.938656,391.7982,25.511322,0.158497
1232,12.32,1.591669,39.194534,384.49838,25.272547,-0.142509
1233,12.33,1.694174,41.798878,410.047,26.098682,0.898936
1234,12.34,1.738107,42.915085,420.99698,26.444859,1.335334
1235,12.35,1.547739,38.078403,373.54916,24.910109,-0.599407
1236,12.36,1.50381,36.9623,362.60016,24.542328,-1.063041
1237,12.37,1.664889,41.054836,402.74792,25.865353,0.604796
1238,12.38,1.650245,40.682774,399.09802,25.747885,0.456712
1239,12.39,1.606313,39.566593,388.1483,25.392216,0.008347
1240,12.4,1.620957,39.938656,391.7982,25.511322,0.158497
1241,12.41,1.542969,37.957214,372.36026,24.870438,-0.649419
1242,12.42,1.533203,37.709087,369.92615,24.789015,-0.752061
1243,12.43,1.738107,42.915085,420.99698,26.444859,1.335334
1244,12.44,1.752748,43.287067,424.64615,26.559221,1.479503
1245,12.45,1.694174,41.798878,410.047,26.098682,0.898936
1246,12.46,1.562383,38.450466,377.19907,25.031511,-0.446366
1247,12.47,1.445233,35.474033,348.00027,24.04316,-1.692303
1248,12.48,1.620957,39.938656,391.7982,25.511322,0.158497
1249,12.49,1.713867,42.299217,414.95532,26.25442,1.095263
1250,12.5,1.50381,36.9623,362.60016,24.542328,-1.063041
1251,12.51,1.538086,37.833153,371.14322,24.82976,-0.700698
1252,12.52,1.650245,40.682774,399.09802,25.747885,0.456712
1253,12.53,1.68457,41.55487,407.6533,26.022392,0.802764
1254,12.54,1.606313,39.566593,388.1483,25.392216,0.008347
1255,12.55,1.459878,35.84612,351.65045,24.168924,-1.533761
1256,12.56,1.547739,38.078403,373.54916,24.910109,-0.599407
1257,12.57,1.752748,43.287067,424.64615,26.559221,1.479503
1258,12.58,1.752748,43.287067,424.64615,26.559221,1.479503
1259,12.59,1.562383,38.450466,377.19907,25.031511,-0.446366
1260,12.6,1.508789,37.088802,363.84116,24.58429,-1.010143
1261,12.61,1.664889,41.054836,402.74792,25.865353,0.604796
1262,12.62,1.704102,42.05112,412.52148,26.17731,0.998058
1263,12.63,1.738107,42.915085,420.99698,26.444859,1.335334
1264,12.64,1.489166,36.59024,358.95026,24.418495,-1.219148
1265,12.65,1.459878,35.84612,351.65045,24.168924,-1.533761
1266,12.66,1.620957,39.938656,391.7982,25.511322,0.158497
1267,12.67,1.752748,43.287067,424.64615,26.559221,1.479503
1268,12.68,1.635601,40.310715,395.44812,25.629875,0.307948
1269,12.69,1.67953,41.42682,406.3971,25.982267,0.752181
1270,12.7,1.635601,40.310715,395.44812,25.629875,0.307948
1271,12.71,1.518451,37.334286,366.24933,24.665514,-0.907749
1272,12.72,1.459878,35.84612,351.65045,24.168924,-1.533761
1273,12.73,1.577027,38.822525,380.84897,25.152327,-0.294063
1274,12.74,1.620957,39.938656,391.7982,25.511322,0.158497
1275,12.75,1.738107,42.915085,420.99698,26.444859,1.335334
1276,12.76,1.67953,41.42682,406.3971,25.982267,0.752181
1277,12.77,1.474522,36.21818,355.30035,24.294031,-1.37605
1278,12.78,1.474522,36.21818,355.30035,24.294031,-1.37605
1279,12.79,1.694174,41.798878,410.047,26.098682,0.898936
1280,12.8,1.606313,39.566593,388.1483,25.392216,0.008347
1281,12.81,1.796409,44.396362,435.52832,26.897379,1.905792
1282,12.82,1.489166,36.59024,358.95026,24.418495,-1.219148
1283,12.83,1.533095,37.706345,369.89923,24.788113,-0.753198
1284,12.84,1.415945,34.729916,340.70047,23.789654,-2.01188
1285,12.85,1.518451,37.334286,366.24933,24.665514,-0.907749
1286,12.86,1.708819,42.170963,413.69717,26.214588,1.045049
1287,12.87,1.708819,42.170963,413.69717,26.214588,1.045049
1288,12.88,1.445233,35.474033,348.00027,24.04316,-1.692303
1289,12.89,1.430592,35.10205,344.3511,23.916769,-1.851635
1290,12.9,1.808045,44.691998,438.42853,26.986786,2.0185
1291,12.91,1.723463,42.543026,417.34708,26.329975,1.190509
1292,12.92,1.792671,44.30139,434.59665,26.868595,1.869506
1293,12.93,1.793369,44.319126,434.77063,26.873972,1.876284
1294,12.94,1.430592,35.10205,344.3511,23.916769,-1.851635
1295,12.95,1.708819,42.170963,413.69717,26.214588,1.045049
1296,12.96,1.767392,43.65913,428.29605,26.673119,1.623084
1297,12.97,1.577027,38.822525,380.84897,25.152327,-0.294063
1298,12.98,1.533203,37.709087,369.92615,24.789015,-0.752061
1299,12.99,1.708819,42.170963,413.69717,26.214588,1.045049
1300,13.0,1.547739,38.078403,373.54916,24.910109,-0.599407
1301,13.01,1.419498,34.820187,341.58603,23.82055,-1.97293
1302,13.02,1.796432,44.396946,435.53406,26.897556,1.906015
1303,13.03,1.664889,41.054836,402.74792,25.865353,0.604796
1304,13.04,1.694174,41.798878,410.047,26.098682,0.898936
1305,13.05,1.533095,37.706345,369.89923,24.788113,-0.753198
1306,13.06,1.430592,35.10205,344.3511,23.916769,-1.851635
1307,13.07,1.689453,41.678932,408.87033,26.061209,0.851696
1308,13.08,1.723633,42.547344,417.38943,26.33131,1.192194
1309,13.09,1.547739,38.078403,373.54916,24.910109,-0.599407
1310,13.1,1.503906,36.96474,362.62408,24.543139,-1.06202
1311,13.11,1.635601,40.310715,395.44812,25.629875,0.307948
1312,13.12,1.669922,41.18271,404.00238,25.905603,0.655536
1313,13.13,1.767392,43.65913,428.29605,26.673119,1.623084
1314,13.14,1.547739,38.078403,373.54916,24.910109,-0.599407
