,time,voltage,delp_mmh2o,delp_pa,velocity,di_sig
882,8.82,1.650391,40.686485,399.1344,25.749058,0.689048
883,8.83,1.71875,42.423283,416.1724,26.292894,1.743448
884,8.84,1.538086,37.833153,371.14322,24.82976,-1.093305
885,8.85,1.567383,38.5775,378.44528,25.072826,-0.622042
886,8.86,1.616211,39.818073,390.6153,25.472782,0.153399
887,8.87,1.655273,40.81052,400.35123,25.788277,0.765087
888,8.88,1.538086,37.833153,371.14322,24.82976,-1.093305
889,8.89,1.616211,39.818073,390.6153,25.472782,0.153399
890,8.9,1.5625,38.453438,377.2282,25.032478,-0.700271
891,8.91,1.616211,39.818073,390.6153,25.472782,0.153399
892,8.92,1.621094,39.942135,391.83234,25.512434,0.230278
893,8.93,1.342982,32.876144,322.51498,23.14604,-4.357734
894,8.94,1.586914,39.073723,383.31323,25.233568,-0.310394
895,8.95,1.572266,38.70156,379.66232,25.11311,-0.543939
896,8.96,1.645508,40.56242,397.91736,25.70977,0.612877
897,8.97,1.630859,40.190235,394.2662,25.591547,0.383662
898,8.98,1.5625,38.453438,377.2282,25.032478,-0.700271
899,8.99,1.582031,38.94966,382.0962,25.193476,-0.388123
900,9.0,1.689453,41.678932,408.87033,26.061209,1.294252
901,9.01,1.611328,39.69401,389.39825,25.433067,0.076401
902,9.02,1.538086,37.833153,371.14322,24.82976,-1.093305
903,9.03,1.572266,38.70156,379.66232,25.11311,-0.543939
904,9.04,1.586914,39.073723,383.31323,25.233568,-0.310394
905,9.05,1.625977,40.066196,393.0494,25.552025,0.307037
906,9.06,1.606445,39.569946,388.18118,25.393291,-0.000718
907,9.07,1.655273,40.81052,400.35123,25.788277,0.765087
908,9.08,1.5625,38.453438,377.2282,25.032478,-0.700271
909,9.09,1.542969,37.957214,372.36026,24.870438,-1.014439
910,9.1,1.625977,40.066196,393.0494,25.552025,0.307037
911,9.11,1.694336,41.802994,410.08737,26.099966,1.369398
912,9.12,1.5625,38.453438,377.2282,25.032478,-0.700271
913,9.13,1.547852,38.081276,373.5773,24.911049,-0.935701
914,9.14,1.807364,44.674698,438.2588,26.98156,3.078649
915,9.15,1.723633,42.547344,417.38943,26.33131,1.817932
916,9.16,1.68457,41.55487,407.6533,26.022392,1.218995
917,9.17,1.5625,38.453438,377.2282,25.032478,-0.700271
918,9.18,1.494141,36.71664,360.19025,24.460634,-1.808971
919,9.19,1.611328,39.69401,389.39825,25.433067,0.076401
920,9.2,1.665039,41.058647,402.7853,25.866554,0.916852
921,9.21,1.616211,39.818073,390.6153,25.472782,0.153399
922,9.22,1.523437,37.460964,367.49207,24.707325,-1.330683
923,9.23,1.606445,39.569946,388.18118,25.393291,-0.000718
924,9.24,1.625977,40.066196,393.0494,25.552025,0.307037
925,9.25,1.591797,39.19779,384.53027,25.273596,-0.232788
926,9.26,1.640625,40.43836,396.70032,25.670424,0.536589
927,9.27,1.630859,40.190235,394.2662,25.591547,0.383662
928,9.28,1.572266,38.70156,379.66232,25.11311,-0.543939
929,9.29,1.59668,39.32185,385.74734,25.31356,-0.155304
930,9.3,1.577148,38.8256,380.87912,25.153322,-0.465977
931,9.31,1.582031,38.94966,382.0962,25.193476,-0.388123
932,9.32,1.586914,39.073723,383.31323,25.233568,-0.310394
933,9.33,1.694336,41.802994,410.08737,26.099966,1.369398
934,9.34,1.5625,38.453438,377.2282,25.032478,-0.700271
935,9.35,1.52832,37.585026,368.7091,24.748203,-1.251427
936,9.36,1.572266,38.70156,379.66232,25.11311,-0.543939
937,9.37,1.694336,41.802994,410.08737,26.099966,1.369398
938,9.38,1.635742,40.314297,395.48325,25.631016,0.460184
939,9.39,1.533203,37.709087,369.92615,24.789015,-1.172301
940,9.4,1.52832,37.585026,368.7091,24.748203,-1.251427
941,9.41,1.611328,39.69401,389.39825,25.433067,0.076401
942,9.42,1.674805,41.30677,405.21942,25.944593,1.068158
943,9.43,1.577148,38.8256,380.87912,25.153322,-0.465977
944,9.44,1.503906,36.96474,362.62408,24.543139,-1.649013
945,9.45,1.552734,38.205315,374.79413,24.951586,-0.857108
946,9.46,1.679687,41.43081,406.43622,25.983519,1.143625
947,9.47,1.625977,40.066196,393.0494,25.552025,0.307037
948,9.48,1.577148,38.8256,380.87912,25.153322,-0.465977
949,9.49,1.611328,39.69401,389.39825,25.433067,0.076401
950,9.5,1.640625,40.43836,396.70032,25.670424,0.536589
951,9.51,1.591797,39.19779,384.53027,25.273596,-0.232788
952,9.52,1.572266,38.70156,379.66232,25.11311,-0.543939
953,9.53,1.630859,40.190235,394.2662,25.591547,0.383662
954,9.54,1.547852,38.081276,373.5773,24.911049,-0.935701
955,9.55,1.52832,37.585026,368.7091,24.748203,-1.251427
956,9.56,1.630859,40.190235,394.2662,25.591547,0.383662
957,9.57,1.694336,41.802994,410.08737,26.099966,1.369398
958,9.58,1.59668,39.32185,385.74734,25.31356,-0.155304
959,9.59,1.499023,36.84068,361.40704,24.501917,-1.728933
960,9.6,1.567383,38.5775,378.44528,25.072826,-0.622042
961,9.61,1.68457,41.55487,407.6533,26.022392,1.218995
962,9.62,1.567383,38.5775,378.44528,25.072826,-0.622042
963,9.63,1.52832,37.585026,368.7091,24.748203,-1.251427
964,9.64,1.611328,39.69401,389.39825,25.433067,0.076401
965,9.65,1.694336,41.802994,410.08737,26.099966,1.369398
966,9.66,1.582031,38.94966,382.0962,25.193476,-0.388123
967,9.67,1.52832,37.585026,368.7091,24.748203,-1.251427
968,9.68,1.621094,39.942135,391.83234,25.512434,0.230278
969,9.69,1.625977,40.066196,393.0494,25.552025,0.307037
970,9.7,1.572266,38.70156,379.66232,25.11311,-0.543939
971,9.71,1.577148,38.8256,380.87912,25.153322,-0.465977
972,9.72,1.679687,41.43081,406.43622,25.983519,1.143625
973,9.73,1.616211,39.818073,390.6153,25.472782,0.153399
974,9.74,1.586914,39.073723,383.31323,25.233568,-0.310394
975,9.75,1.533203,37.709087,369.92615,24.789015,-1.172301
976,9.76,1.5625,38.453438,377.2282,25.032478,-0.700271
977,9.77,1.640625,40.43836,396.70032,25.670424,0.536589
978,9.78,1.625977,40.066196,393.0494,25.552025,0.307037
979,9.79,1.518555,37.336926,366.27524,24.666388,-1.410055
980,9.8,1.625977,40.066196,393.0494,25.552025,0.307037
981,9.81,1.699219,41.927055,411.30444,26.138668,1.444432
982,9.82,1.616211,39.818073,390.6153,25.472782,0.153399
983,9.83,1.518555,37.336926,366.27524,24.666388,-1.410055
984,9.84,1.606445,39.569946,388.18118,25.393291,-0.000718
985,9.85,1.679687,41.43081,406.43622,25.983519,1.143625
986,9.86,1.723633,42.547344,417.38943,26.33131,1.817932
987,9.87,1.572266,38.70156,379.66232,25.11311,-0.543939
988,9.88,1.484375,36.468517,357.75613,24.377844,-1.969487
989,9.89,1.567383,38.5775,378.44528,25.072826,-0.622042
990,9.9,1.733398,42.795444,419.8233,26.40797,1.966561
991,9.91,1.689453,41.678932,408.87033,26.061209,1.294252
992,9.92,1.557617,38.329376,376.01117,24.992064,-0.778626
993,9.93,1.474609,36.22039,355.32202,24.294771,-2.13055
994,9.94,1.635742,40.314297,395.48325,25.631016,0.460184
995,9.95,1.713867,42.299217,414.95532,26.25442,1.668855
996,9.96,1.601562,39.445885,386.96414,25.353453,-0.077958
997,9.97,1.518555,37.336926,366.27524,24.666388,-1.410055
998,9.98,1.616211,39.818073,390.6153,25.472782,0.153399
999,9.99,1.616211,39.818073,390.6153,25.472782,0.153399
1000,10.0,1.621094,39.942135,391.83234,25.512434,0.230278
1001,10.01,1.586914,39.073723,383.31323,25.233568,-0.310394
1002,10.02,1.601562,39.445885,386.96414,25.353453,-0.077958
1003,10.03,1.557617,38.329376,376.01117,24.992064,-0.778626
1004,10.04,1.611328,39.69401,389.39825,25.433067,0.076401
1005,10.05,1.665039,41.058647,402.7853,25.866554,0.916852
1006,10.06,1.655273,40.81052,400.35123,25.788277,0.765087
1007,10.07,1.547852,38.081276,373.5773,24.911049,-0.935701
1008,10.08,1.577148,38.8256,380.87912,25.153322,-0.465977
1009,10.09,1.611328,39.69401,389.39825,25.433067,0.076401
1010,10.1,1.59668,39.32185,385.74734,25.31356,-0.155304
1011,10.11,1.577148,38.8256,380.87912,25.153322,-0.465977
1012,10.12,1.59668,39.32185,385.74734,25.31356,-0.155304
1013,10.13,1.572266,38.70156,379.66232,25.11311,-0.543939
1014,10.14,1.606445,39.569946,388.18118,25.393291,-0.000718
1015,10.15,1.650391,40.686485,399.1344,25.749058,0.689048
1016,10.16,1.586914,39.073723,383.31323,25.233568,-0.310394
1017,10.17,1.601562,39.445885,386.96414,25.353453,-0.077958
1018,10.18,1.689453,41.678932,408.87033,26.061209,1.294252
1019,10.19,1.557617,38.329376,376.01117,24.992064,-0.778626
1020,10.2,1.523437,37.460964,367.49207,24.707325,-1.330683
1021,10.21,1.621094,39.942135,391.83234,25.512434,0.230278
1022,10.22,1.733398,42.795444,419.8233,26.40797,1.966561
1023,10.23,1.645508,40.56242,397.91736,25.70977,0.612877
1024,10.24,1.513672,37.212864,365.0582,24.625372,-1.489575
1025,10.25,1.601562,39.445885,386.96414,25.353453,-0.077958
1026,10.26,1.630859,40.190235,394.2662,25.591547,0.383662
1027,10.27,1.586914,39.073723,383.31323,25.233568,-0.310394
1028,10.28,1.606445,39.569946,388.18118,25.393291,-0.000718
1029,10.29,1.635742,40.314297,395.48325,25.631016,0.460184
1030,10.3,1.572266,38.70156,379.66232,25.11311,-0.543939
1031,10.31,1.640625,40.43836,396.70032,25.670424,0.536589
1032,10.32,1.635742,40.314297,395.48325,25.631016,0.460184
1033,10.33,1.616211,39.818073,390.6153,25.472782,0.153399
1034,10.34,1.591797,39.19779,384.53027,25.273596,-0.232788
1035,10.35,1.640625,40.43836,396.70032,25.670424,0.536589
1036,10.36,1.630859,40.190235,394.2662,25.591547,0.383662
1037,10.37,1.582031,38.94966,382.0962,25.193476,-0.388123
1038,10.38,1.601562,39.445885,386.96414,25.353453,-0.077958
1039,10.39,1.625977,40.066196,393.0494,25.552025,0.307037
1040,10.4,1.552734,38.205315,374.79413,24.951586,-0.857108
1041,10.41,1.591797,39.19779,384.53027,25.273596,-0.232788
1042,10.42,1.650391,40.686485,399.1344,25.749058,0.689048
1043,10.43,1.630859,40.190235,394.2662,25.591547,0.383662
1044,10.44,1.572266,38.70156,379.66232,25.11311,-0.543939
1045,10.45,1.567383,38.5775,378.44528,25.072826,-0.622042
1046,10.46,1.665039,41.058647,402.7853,25.866554,0.916852
1047,10.47,1.606445,39.569946,388.18118,25.393291,-0.000718
1048,10.48,1.586914,39.073723,383.31323,25.233568,-0.310394
1049,10.49,1.582031,38.94966,382.0962,25.193476,-0.388123
1050,10.5,1.616211,39.818073,390.6153,25.472782,0.153399
1051,10.51,1.567383,38.5775,378.44528,25.072826,-0.622042
1052,10.52,1.625977,40.066196,393.0494,25.552025,0.307037
1053,10.53,1.616211,39.818073,390.6153,25.472782,0.153399
1054,10.54,1.606445,39.569946,388.18118,25.393291,-0.000718
1055,10.55,1.415369,34.71528,340.5569,23.784641,-3.119602
1056,10.56,1.640625,40.43836,396.70032,25.670424,0.536589
1057,10.57,1.625977,40.066196,393.0494,25.552025,0.307037
1058,10.58,1.601562,39.445885,386.96414,25.353453,-0.077958
1059,10.59,1.542969,37.957214,372.36026,24.870438,-1.014439
1060,10.6,1.542969,37.957214,372.36026,24.870438,-1.014439
1061,10.61,1.660156,40.93458,401.56827,25.827446,0.841027
1062,10.62,1.669922,41.18271,404.00238,25.905603,0.992562
1063,10.63,1.59668,39.32185,385.74734,25.31356,-0.155304
1064,10.64,1.503906,36.96474,362.62408,24.543139,-1.649013
1065,10.65,1.625977,40.066196,393.0494,25.552025,0.307037
1066,10.66,1.689453,41.678932,408.87033,26.061209,1.294252
1067,10.67,1.645508,40.56242,397.91736,25.70977,0.612877
1068,10.68,1.557617,38.329376,376.01117,24.992064,-0.778626
1069,10.69,1.591797,39.19779,384.53027,25.273596,-0.232788
1070,10.7,1.679687,41.43081,406.43622,25.983519,1.143625
1071,10.71,1.621094,39.942135,391.83234,25.512434,0.230278
1072,10.72,1.513672,37.212864,365.0582,24.625372,-1.489575
1073,10.73,1.567383,38.5775,378.44528,25.072826,-0.622042
1074,10.74,1.650391,40.686485,399.1344,25.749058,0.689048
1075,10.75,1.660156,40.93458,401.56827,25.827446,0.841027
1076,10.76,1.577148,38.8256,380.87912,25.153322,-0.465977
1077,10.77,1.567383,38.5775,378.44528,25.072826,-0.622042
1078,10.78,1.59668,39.32185,385.74734,25.31356,-0.155304
1079,10.79,1.660156,40.93458,401.56827,25.827446,0.841027
1080,10.8,1.794256,44.341663,434.9917,26.880804,2.883299
1081,10.81,1.660156,40.93458,401.56827,25.827446,0.841027
1082,10.82,1.523437,37.460964,367.49207,24.707325,-1.330683
1083,10.83,1.630859,40.190235,394.2662,25.591547,0.383662
1084,10.84,1.606445,39.569946,388.18118,25.393291,-0.000718
1085,10.85,1.601562,39.445885,386.96414,25.353453,-0.077958
1086,10.86,1.572266,38.70156,379.66232,25.11311,-0.543939
1087,10.87,1.591797,39.19779,384.53027,25.273596,-0.232788
1088,10.88,1.591797,39.19779,384.53027,25.273596,-0.232788
1089,10.89,1.674805,41.30677,405.21942,25.944593,1.068158
1090,10.9,1.421379,34.867977,342.05484,23.836891,-3.018296
1091,10.91,1.572266,38.70156,379.66232,25.11311,-0.543939
1092,10.92,1.513672,37.212864,365.0582,24.625372,-1.489575
1093,10.93,1.616211,39.818073,390.6153,25.472782,0.153399
1094,10.94,1.635742,40.314297,395.48325,25.631016,0.460184
1095,10.95,1.621094,39.942135,391.83234,25.512434,0.230278
1096,10.96,1.484375,36.468517,357.75613,24.377844,-1.969487
1097,10.97,1.586914,39.073723,383.31323,25.233568,-0.310394
1098,10.98,1.694336,41.802994,410.08737,26.099966,1.369398
1099,10.99,1.616211,39.818073,390.6153,25.472782,0.153399
1100,11.0,1.848619,45.722862,448.5413,27.29625,3.688772
1101,11.01,1.542969,37.957214,372.36026,24.870438,-1.014439
1102,11.02,1.660156,40.93458,401.56827,25.827446,0.841027
1103,11.03,1.674805,41.30677,405.21942,25.944593,1.068158
1104,11.04,1.586914,39.073723,383.31323,25.233568,-0.310394
1105,11.05,1.523437,37.460964,367.49207,24.707325,-1.330683
1106,11.06,1.606445,39.569946,388.18118,25.393291,-0.000718
1107,11.07,1.630859,40.190235,394.2662,25.591547,0.383662
1108,11.08,1.577148,38.8256,380.87912,25.153322,-0.465977
1109,11.09,1.621094,39.942135,391.83234,25.512434,0.230278
1110,11.1,1.616211,39.818073,390.6153,25.472782,0.153399
1111,11.11,1.41258,34.64442,339.86176,23.760353,-3.16669
1112,11.12,1.586914,39.073723,383.31323,25.233568,-0.310394
1113,11.13,1.547852,38.081276,373.5773,24.911049,-0.935701
1114,11.14,1.606445,39.569946,388.18118,25.393291,-0.000718
1115,11.15,1.611328,39.69401,389.39825,25.433067,0.076401
1116,11.16,1.591797,39.19779,384.53027,25.273596,-0.232788
1117,11.17,1.572266,38.70156,379.66232,25.11311,-0.543939
1118,11.18,1.586914,39.073723,383.31323,25.233568,-0.310394
1119,11.19,1.836522,45.415516,445.52618,27.204351,3.5106
1120,11.2,1.665039,41.058647,402.7853,25.866554,0.916852
1121,11.21,1.660156,40.93458,401.56827,25.827446,0.841027
1122,11.22,1.591797,39.19779,384.53027,25.273596,-0.232788
1123,11.23,1.547852,38.081276,373.5773,24.911049,-0.935701
1124,11.24,1.810499,44.75435,439.04016,27.005602,3.125262
1125,11.25,1.68457,41.55487,407.6533,26.022392,1.218995
1126,11.26,1.474609,36.22039,355.32202,24.294771,-2.13055
1127,11.27,1.523437,37.460964,367.49207,24.707325,-1.330683
1128,11.28,1.655273,40.81052,400.35123,25.788277,0.765087
1129,11.29,1.68457,41.55487,407.6533,26.022392,1.218995
1130,11.3,1.572266,38.70156,379.66232,25.11311,-0.543939
1131,11.31,1.523437,37.460964,367.49207,24.707325,-1.330683
1132,11.32,1.616211,39.818073,390.6153,25.472782,0.153399
1133,11.33,1.679687,41.43081,406.43622,25.983519,1.143625
1134,11.34,1.586914,39.073723,383.31323,25.233568,-0.310394
1135,11.35,1.547852,38.081276,373.5773,24.911049,-0.935701
1136,11.36,1.552734,38.205315,374.79413,24.951586,-0.857108
1137,11.37,1.616211,39.818073,390.6153,25.472782,0.153399
1138,11.38,1.655273,40.81052,400.35123,25.788277,0.765087
1139,11.39,1.674805,41.30677,405.21942,25.944593,1.068158
1140,11.4,1.533203,37.709087,369.92615,24.789015,-1.172301
1141,11.41,1.533203,37.709087,369.92615,24.789015,-1.172301
1142,11.42,1.621094,39.942135,391.83234,25.512434,0.230278
1143,11.43,1.405495,34.464413,338.0959,23.698545,-3.286525
1144,11.44,1.577148,38.8256,380.87912,25.153322,-0.465977
1145,11.45,1.489258,36.59258,358.97318,24.419275,-1.889161
1146,11.46,1.799192,44.46707,436.22195,26.918789,2.956946
1147,11.47,1.723633,42.547344,417.38943,26.33131,1.817932
1148,11.48,1.59668,39.32185,385.74734,25.31356,-0.155304
1149,11.49,1.494141,36.71664,360.19025,24.460634,-1.808971
1150,11.5,1.635742,40.314297,395.48325,25.631016,0.460184
1151,11.51,1.68457,41.55487,407.6533,26.022392,1.218995
1152,11.52,1.586914,39.073723,383.31323,25.233568,-0.310394
1153,11.53,1.572266,38.70156,379.66232,25.11311,-0.543939
1154,11.54,1.645508,40.56242,397.91736,25.70977,0.612877
1155,11.55,1.577148,38.8256,380.87912,25.153322,-0.465977
1156,11.56,1.547852,38.081276,373.5773,24.911049,-0.935701
1157,11.57,1.611328,39.69401,389.39825,25.433067,0.076401
1158,11.58,1.611328,39.69401,389.39825,25.433067,0.076401
1159,11.59,1.582031,38.94966,382.0962,25.193476,-0.388123
1160,11.6,1.655273,40.81052,400.35123,25.788277,0.765087
1161,11.61,1.630859,40.190235,394.2662,25.591547,0.383662
1162,11.62,1.542969,37.957214,372.36026,24.870438,-1.014439
1163,11.63,1.611328,39.69401,389.39825,25.433067,0.076401
1164,11.64,1.679687,41.43081,406.43622,25.983519,1.143625
1165,11.65,1.518555,37.336926,366.27524,24.666388,-1.410055
1166,11.66,1.59668,39.32185,385.74734,25.31356,-0.155304
1167,11.67,1.601562,39.445885,386.96414,25.353453,-0.077958
1168,11.68,1.616211,39.818073,390.6153,25.472782,0.153399
1169,11.69,1.621094,39.942135,391.83234,25.512434,0.230278
1170,11.7,1.640625,40.43836,396.70032,25.670424,0.536589
1171,11.71,1.567383,38.5775,378.44528,25.072826,-0.622042
1172,11.72,1.582031,38.94966,382.0962,25.193476,-0.388123
1173,11.73,1.630859,40.190235,394.2662,25.591547,0.383662
1174,11.74,1.616211,39.818073,390.6153,25.472782,0.153399
1175,11.75,1.557617,38.329376,376.01117,24.992064,-0.778626
1176,11.76,1.523437,37.460964,367.49207,24.707325,-1.330683
1177,11.77,1.645508,40.56242,397.91736,25.70977,0.612877
1178,11.78,1.640625,40.43836,396.70032,25.670424,0.536589
1179,11.79,1.582031,38.94966,382.0962,25.193476,-0.388123
1180,11.8,1.557617,38.329376,376.01117,24.992064,-0.778626
1181,11.81,1.567383,38.5775,378.44528,25.072826,-0.622042
1182,11.82,1.655273,40.81052,400.35123,25.788277,0.765087
1183,11.83,1.621094,39.942135,391.83234,25.512434,0.230278
1184,11.84,1.547852,38.081276,373.5773,24.911049,-0.935701
1185,11.85,1.621094,39.942135,391.83234,25.512434,0.230278
1186,11.86,1.660156,40.93458,401.56827,25.827446,0.841027
1187,11.87,1.630859,40.190235,394.2662,25.591547,0.383662
1188,11.88,1.503906,36.96474,362.62408,24.543139,-1.649013
1189,11.89,1.572266,38.70156,379.66232,25.11311,-0.543939
1190,11.9,1.674805,41.30677,405.21942,25.944593,1.068158
1191,11.91,1.606445,39.569946,388.18118,25.393291,-0.000718
1192,11.92,1.533203,37.709087,369.92615,24.789015,-1.172301
1193,11.93,1.616211,39.818073,390.6153,25.472782,0.153399
1194,11.94,1.650391,40.686485,399.1344,25.749058,0.689048
1195,11.95,1.552734,38.205315,374.79413,24.951586,-0.857108
1196,11.96,1.542969,37.957214,372.36026,24.870438,-1.014439
1197,11.97,1.572266,38.70156,379.66232,25.11311,-0.543939
1198,11.98,1.694336,41.802994,410.08737,26.099966,1.369398
1199,11.99,1.625977,40.066196,393.0494,25.552025,0.307037
1200,12.0,1.572266,38.70156,379.66232,25.11311,-0.543939
1201,12.01,1.557617,38.329376,376.01117,24.992064,-0.778626
1202,12.02,1.616211,39.818073,390.6153,25.472782,0.153399
1203,12.03,1.665039,41.058647,402.7853,25.866554,0.916852
1204,12.04,1.601562,39.445885,386.96414,25.353453,-0.077958
1205,12.05,1.538086,37.833153,371.14322,24.82976,-1.093305
1206,12.06,1.621094,39.942135,391.83234,25.512434,0.230278
1207,12.07,1.679687,41.43081,406.43622,25.983519,1.143625
1208,12.08,1.640625,40.43836,396.70032,25.670424,0.536589
1209,12.09,1.52832,37.585026,368.7091,24.748203,-1.251427
1210,12.1,1.5625,38.453438,377.2282,25.032478,-0.700271
1211,12.11,1.650391,40.686485,399.1344,25.749058,0.689048
1212,12.12,1.689453,41.678932,408.87033,26.061209,1.294252
1213,12.13,1.601562,39.445885,386.96414,25.353453,-0.077958
1214,12.14,1.52832,37.585026,368.7091,24.748203,-1.251427
1215,12.15,1.616211,39.818073,390.6153,25.472782,0.153399
1216,12.16,1.630859,40.190235,394.2662,25.591547,0.383662
1217,12.17,1.704102,42.05112,412.52148,26.17731,1.519355
1218,12.18,1.601562,39.445885,386.96414,25.353453,-0.077958
1219,12.19,1.542969,37.957214,372.36026,24.870438,-1.014439
1220,12.2,1.513672,37.212864,365.0582,24.625372,-1.489575
1221,12.21,1.650391,40.686485,399.1344,25.749058,0.689048
1222,12.22,1.699219,41.927055,411.30444,26.138668,1.444432
1223,12.23,1.806835,44.66126,438.12692,26.9775,3.070779
1224,12.24,1.513672,37.212864,365.0582,24.625372,-1.489575
1225,12.25,1.577148,38.8256,380.87912,25.153322,-0.465977
1226,12.26,1.625977,40.066196,393.0494,25.552025,0.307037
1227,12.27,1.660156,40.93458,401.56827,25.827446,0.841027
1228,12.28,1.606445,39.569946,388.18118,25.393291,-0.000718
1229,12.29,1.557617,38.329376,376.01117,24.992064,-0.778626
1230,12.3,1.586914,39.073723,383.31323,25.233568,-0.310394
1231,12.31,1.611328,39.69401,389.39825,25.433067,0.076401
1232,12.32,1.601562,39.445885,386.96414,25.353453,-0.077958
1233,12.33,1.635742,40.314297,395.48325,25.631016,0.460184
1234,12.34,1.650391,40.686485,399.1344,25.749058,0.689048
1235,12.35,1.586914,39.073723,383.31323,25.233568,-0.310394
1236,12.36,1.572266,38.70156,379.66232,25.11311,-0.543939
1237,12.37,1.625977,40.066196,393.0494,25.552025,0.307037
1238,12.38,1.621094,39.942135,391.83234,25.512434,0.230278
1239,12.39,1.606445,39.569946,388.18118,25.393291,-0.000718
1240,12.4,1.611328,39.69401,389.39825,25.433067,0.076401
1241,12.41,1.542969,37.957214,372.36026,24.870438,-1.014439
1242,12.42,1.533203,37.709087,369.92615,24.789015,-1.172301
1243,12.43,1.650391,40.686485,399.1344,25.749058,0.689048
1244,12.44,1.655273,40.81052,400.35123,25.788277,0.765087
1245,12.45,1.635742,40.314297,395.48325,25.631016,0.460184
1246,12.46,1.591797,39.19779,384.53027,25.273596,-0.232788
1247,12.47,1.552734,38.205315,374.79413,24.951586,-0.857108
1248,12.48,1.611328,39.69401,389.39825,25.433067,0.076401
1249,12.49,1.713867,42.299217,414.95532,26.25442,1.668855
1250,12.5,1.572266,38.70156,379.66232,25.11311,-0.543939
1251,12.51,1.538086,37.833153,371.14322,24.82976,-1.093305
1252,12.52,1.621094,39.942135,391.83234,25.512434,0.230278
1253,12.53,1.68457,41.55487,407.6533,26.022392,1.218995
1254,12.54,1.606445,39.569946,388.18118,25.393291,-0.000718
1255,12.55,1.557617,38.329376,376.01117,24.992064,-0.778626
1256,12.56,1.586914,39.073723,383.31323,25.233568,-0.310394
1257,12.57,1.655273,40.81052,400.35123,25.788277,0.765087
1258,12.58,1.655273,40.81052,400.35123,25.788277,0.765087
1259,12.59,1.591797,39.19779,384.53027,25.273596,-0.232788
1260,12.6,1.508789,37.088802,363.84116,24.58429,-1.569227
1261,12.61,1.625977,40.066196,393.0494,25.552025,0.307037
1262,12.62,1.704102,42.05112,412.52148,26.17731,1.519355
1263,12.63,1.650391,40.686485,399.1344,25.749058,0.689048
1264,12.64,1.567383,38.5775,378.44528,25.072826,-0.622042
1265,12.65,1.557617,38.329376,376.01117,24.992064,-0.778626
1266,12.66,1.611328,39.69401,389.39825,25.433067,0.076401
1267,12.67,1.655273,40.81052,400.35123,25.788277,0.765087
1268,12.68,1.616211,39.818073,390.6153,25.472782,0.153399
1269,12.69,1.630859,40.190235,394.2662,25.591547,0.383662
1270,12.7,1.616211,39.818073,390.6153,25.472782,0.153399
1271,12.71,1.577148,38.8256,380.87912,25.153322,-0.465977
1272,12.72,1.557617,38.329376,376.01117,24.992064,-0.778626
1273,12.73,1.59668,39.32185,385.74734,25.31356,-0.155304
1274,12.74,1.611328,39.69401,389.39825,25.433067,0.076401
1275,12.75,1.650391,40.686485,399.1344,25.749058,0.689048
1276,12.76,1.630859,40.190235,394.2662,25.591547,0.383662
1277,12.77,1.5625,38.453438,377.2282,25.032478,-0.700271
1278,12.78,1.5625,38.453438,377.2282,25.032478,-0.700271
1279,12.79,1.635742,40.314297,395.48325,25.631016,0.460184
1280,12.8,1.606445,39.569946,388.18118,25.393291,-0.000718
1281,12.81,1.819453,44.981842,441.27188,27.074152,3.258169
1282,12.82,1.567383,38.5775,378.44528,25.072826,-0.622042
1283,12.83,1.582031,38.94966,382.0962,25.193476,-0.388123
1284,12.84,1.390175,34.075176,334.27747,23.564342,-3.546722
1285,12.85,1.577148,38.8256,380.87912,25.153322,-0.465977
1286,12.86,1.640625,40.43836,396.70032,25.670424,0.536589
1287,12.87,1.640625,40.43836,396.70032,25.670424,0.536589
1288,12.88,1.552734,38.205315,374.79413,24.951586,-0.857108
1289,12.89,1.547852,38.081276,373.5773,24.911049,-0.935701
1290,12.9,1.878582,46.484135,456.00934,27.522547,4.127524
1291,12.91,1.645508,40.56242,397.91736,25.70977,0.612877
1292,12.92,1.800456,44.499187,436.53702,26.928509,2.975789
1293,12.93,1.804001,44.589252,437.42056,26.955746,3.028599
1294,12.94,1.547852,38.081276,373.5773,24.911049,-0.935701
1295,12.95,1.640625,40.43836,396.70032,25.670424,0.536589
1296,12.96,1.660156,40.93458,401.56827,25.827446,0.841027
1297,12.97,1.59668,39.32185,385.74734,25.31356,-0.155304
1298,12.98,1.533203,37.709087,369.92615,24.789015,-1.172301
1299,12.99,1.640625,40.43836,396.70032,25.670424,0.536589
1300,13.0,1.586914,39.073723,383.31323,25.233568,-0.310394
1301,13.01,1.40823,34.5339,338.77756,23.722424,-3.240229
1302,13.02,1.819567,44.984737,441.3003,27.075024,3.259859
1303,13.03,1.625977,40.066196,393.0494,25.552025,0.307037
1304,13.04,1.635742,40.314297,395.48325,25.631016,0.460184
1305,13.05,1.582031,38.94966,382.0962,25.193476,-0.388123
1306,13.06,1.547852,38.081276,373.5773,24.911049,-0.935701
1307,13.07,1.689453,41.678932,408.87033,26.061209,1.294252
1308,13.08,1.723633,42.547344,417.38943,26.33131,1.817932
1309,13.09,1.586914,39.073723,383.31323,25.233568,-0.310394
1310,13.1,1.503906,36.96474,362.62408,24.543139,-1.649013
1311,13.11,1.616211,39.818073,390.6153,25.472782,0.153399
1312,13.12,1.669922,41.18271,404.00238,25.905603,0.992562
1313,13.13,1.660156,40.93458,401.56827,25.827446,0.841027
1314,13.14,1.586914,39.073723,383.31323,25.233568,-0.310394
