,Time,Voltage
1248,12.48,1.611328
1249,12.49,1.713867
1250,12.5,1.572266
1251,12.51,1.538086
1252,12.52,1.621094
1253,12.53,1.68457
1254,12.54,1.606445
1255,12.55,1.557617
1256,12.56,1.586914
1257,12.57,1.655273
1258,12.58,1.655273
1259,12.59,1.591797
1260,12.6,1.508789
1261,12.61,1.625977
1262,12.62,1.704102
1263,12.63,1.650391
1264,12.64,1.567383
1265,12.65,1.557617
1266,12.66,1.611328
1267,12.67,1.655273
1268,12.68,1.616211
1269,12.69,1.630859
1270,12.7,1.616211
1271,12.71,1.577148
1272,12.72,1.557617
1273,12.73,1.59668
1274,12.74,1.611328
1275,12.75,1.650391
1276,12.76,1.630859
1277,12.77,1.5625
1278,12.78,1.5625
1279,12.79,1.635742
1280,12.8,1.606445
1281,12.81,1.819453
1282,12.82,1.567383
1283,12.83,1.582031
1284,12.84,1.390175
1285,12.85,1.577148
1286,12.86,1.640625
1287,12.87,1.640625
1288,12.88,1.552734
1289,12.89,1.547852
1290,12.9,1.878582
1291,12.91,1.645508
1292,12.92,1.800456
1293,12.93,1.804001
1294,12.94,1.547852
1295,12.95,1.640625
1296,12.96,1.660156
1297,12.97,1.59668
1298,12.98,1.533203
1299,12.99,1.640625
1300,13.0,1.586914
1301,13.01,1.40823
1302,13.02,1.819567
1303,13.03,1.625977
1304,13.04,1.635742
1305,13.05,1.582031
1306,13.06,1.547852
1307,13.07,1.689453
1308,13.08,1.723633
1309,13.09,1.586914
1310,13.1,1.503906
1311,13.11,1.616211
1312,13.12,1.669922
1313,13.13,1.660156
1314,13.14,1.586914
1315,13.15,1.577148
1316,13.16,1.621094
1317,13.17,1.611328
1318,13.18,1.621094
1319,13.19,1.640625
1320,13.2,1.606445
1321,13.21,1.380099
1322,13.22,1.650391
1323,13.23,1.635742
1324,13.24,1.567383
1325,13.25,1.635742
1326,13.26,1.679687
1327,13.27,1.606445
1328,13.28,1.606445
1329,13.29,1.582031
1330,13.3,1.630859
1331,13.31,1.856884
1332,13.32,1.645508
1333,13.33,1.621094
1334,13.34,1.601562
1335,13.35,1.542969
1336,13.36,1.635742
1337,13.37,1.655273
1338,13.38,1.625977
1339,13.39,1.557617
1340,13.4,1.625977
1341,13.41,1.611328
1342,13.42,1.364092
1343,13.43,1.674805
1344,13.44,1.601562
1345,13.45,1.542969
1346,13.46,1.606445
1347,13.47,1.645508
1348,13.48,1.601562
1349,13.49,1.630859
1350,13.5,1.601562
1351,13.51,1.616211
1352,13.52,1.601562
1353,13.53,1.577148
1354,13.54,1.601562
1355,13.55,1.538086
1356,13.56,1.665039
1357,13.57,1.616211
1358,13.58,1.582031
1359,13.59,1.577148
1360,13.6,1.650391
1361,13.61,1.606445
1362,13.62,1.547852
1363,13.63,1.586914
1364,13.64,1.606445
1365,13.65,1.611328
1366,13.66,1.567383
1367,13.67,1.640625
1368,13.68,1.547852
1369,13.69,1.586914
1370,13.7,1.650391
1371,13.71,1.660156
1372,13.72,1.523437
1373,13.73,1.611328
1374,13.74,1.640625
1375,13.75,1.621094
1376,13.76,1.538086
1377,13.77,1.669922
1378,13.78,1.650391
1379,13.79,1.567383
1380,13.8,1.542969
1381,13.81,1.621094
1382,13.82,1.665039
1383,13.83,1.572266
1384,13.84,1.577148
1385,13.85,1.5625
1386,13.86,1.640625
1387,13.87,1.625977
1388,13.88,1.669922
1389,13.89,1.572266
1390,13.9,1.601562
1391,13.91,1.611328
1392,13.92,1.611328
1393,13.93,1.586914
1394,13.94,1.625977
1395,13.95,1.625977
1396,13.96,1.679687
1397,13.97,1.601562
1398,13.98,1.59668
1399,13.99,1.630859
1400,14.0,1.586914
1401,14.01,1.577148
1402,14.02,1.572266
1403,14.03,1.68457
1404,14.04,1.611328
1405,14.05,1.538086
1406,14.06,1.552734
1407,14.07,1.689453
1408,14.08,1.621094
1409,14.09,1.538086
1410,14.1,1.621094
1411,14.11,1.748047
1412,14.12,1.669922
1413,14.13,1.557617
1414,14.14,1.577148
1415,14.15,1.59668
1416,14.16,1.68457
1417,14.17,1.616211
1418,14.18,1.409231
1419,14.19,1.640625
1420,14.2,1.635742
1421,14.21,1.611328
1422,14.22,1.582031
1423,14.23,1.621094
1424,14.24,1.645508
1425,14.25,1.660156
1426,14.26,1.611328
1427,14.27,1.538086
1428,14.28,1.586914
1429,14.29,1.630859
1430,14.3,1.591797
1431,14.31,1.625977
1432,14.32,1.567383
1433,14.33,1.577148
1434,14.34,1.616211
1435,14.35,1.630859
1436,14.36,1.552734
1437,14.37,1.669922
1438,14.38,1.645508
1439,14.39,1.547852
1440,14.4,1.552734
1441,14.41,1.679687
1442,14.42,1.606445
1443,14.43,1.567383
1444,14.44,1.611328
1445,14.45,1.577148
1446,14.46,1.552734
1447,14.47,1.621094
1448,14.48,1.591797
1449,14.49,1.567383
1450,14.5,1.630859
1451,14.51,1.645508
1452,14.52,1.800416
1453,14.53,1.552734
1454,14.54,1.645508
1455,14.55,1.660156
1456,14.56,1.523437
1457,14.57,1.552734
1458,14.58,1.640625
1459,14.59,1.635742
1460,14.6,1.557617
1461,14.61,1.582031
1462,14.62,1.674805
1463,14.63,1.601562
1464,14.64,1.533203
1465,14.65,1.792123
1466,14.66,1.645508
1467,14.67,1.611328
1468,14.68,1.869852
1469,14.69,1.635742
1470,14.7,1.640625
1471,14.71,1.601562
1472,14.72,1.547852
1473,14.73,1.616211
1474,14.74,1.645508
1475,14.75,1.616211
1476,14.76,1.59668
1477,14.77,1.567383
1478,14.78,1.572266
1479,14.79,1.625977
1480,14.8,1.660156
1481,14.81,1.586914
1482,14.82,1.513672
1483,14.83,1.606445
1484,14.84,1.704102
1485,14.85,1.5625
1486,14.86,1.625977
1487,14.87,1.650391
1488,14.88,1.5625
1489,14.89,1.508789
1490,14.9,1.601562
1491,14.91,1.645508
1492,14.92,1.616211
1493,14.93,1.5625
1494,14.94,1.630859
1495,14.95,1.635742
1496,14.96,1.567383
1497,14.97,1.606445
1498,14.98,1.640625
1499,14.99,1.838011
1500,15.0,1.572266
1501,15.01,1.606445
1502,15.02,1.582031
1503,15.03,1.586914
1504,15.04,1.630859
1505,15.05,1.645508
1506,15.06,1.611328
1507,15.07,1.572266
1508,15.08,1.586914
1509,15.09,1.635742
1510,15.1,1.655273
1511,15.11,1.518555
1512,15.12,1.59668
1513,15.13,1.699219
1514,15.14,1.704102
1515,15.15,1.469727
1516,15.16,1.533203
1517,15.17,1.757812
1518,15.18,1.713867
1519,15.19,1.547852
1520,15.2,1.5625
1521,15.21,1.582031
1522,15.22,1.601562
1523,15.23,1.635742
1524,15.24,1.660156
1525,15.25,1.557617
1526,15.26,1.5625
1527,15.27,1.371129
1528,15.28,1.640625
1529,15.29,1.655273
1530,15.3,1.625977
1531,15.31,1.601562
1532,15.32,1.577148
1533,15.33,1.557617
1534,15.34,1.882209
1535,15.35,1.640625
1536,15.36,1.59668
1537,15.37,1.557617
1538,15.38,1.586914
1539,15.39,1.611328
1540,15.4,1.679687
1541,15.41,1.59668
1542,15.42,1.547852
1543,15.43,1.630859
1544,15.44,1.645508
1545,15.45,1.625977
1546,15.46,1.557617
1547,15.47,1.59668
1548,15.48,1.660156
1549,15.49,1.586914
1550,15.5,1.533203
1551,15.51,1.630859
1552,15.52,1.611328
1553,15.53,1.591797
1554,15.54,1.582031
1555,15.55,1.645508
1556,15.56,1.591797
1557,15.57,1.552734
1558,15.58,1.591797
1559,15.59,1.630859
1560,15.6,1.621094
1561,15.61,1.577148
1562,15.62,1.577148
1563,15.63,1.669922
1564,15.64,1.87205
1565,15.65,1.567383
1566,15.66,1.5625
1567,15.67,1.674805
1568,15.68,1.582031
1569,15.69,1.616211
1570,15.7,1.606445
1571,15.71,1.655273
1572,15.72,1.542969
1573,15.73,1.669922
1574,15.74,1.582031
1575,15.75,1.586914
1576,15.76,1.606445
1577,15.77,1.68457
1578,15.78,1.5625
1579,15.79,1.591797
1580,15.8,1.625977
1581,15.81,1.68457
1582,15.82,1.577148
1583,15.83,1.606445
1584,15.84,1.59668
1585,15.85,1.591797
1586,15.86,1.538086
1587,15.87,1.621094
1588,15.88,1.630859
1589,15.89,1.660156
1590,15.9,1.577148
1591,15.91,1.557617
1592,15.92,1.669922
1593,15.93,1.669922
1594,15.94,1.552734
1595,15.95,1.533203
1596,15.96,1.645508
1597,15.97,1.665039
1598,15.98,1.591797
1599,15.99,1.508789
1600,16.0,1.601562
1601,16.01,1.713867
1602,16.02,1.5625
1603,16.03,1.508789
1604,16.04,1.572266
1605,16.05,1.655273
1606,16.06,1.625977
1607,16.07,1.606445
1608,16.08,1.621094
1609,16.09,1.635742
1610,16.1,1.39744
1611,16.11,1.606445
1612,16.12,1.542969
1613,16.13,1.572266
1614,16.14,1.655273
1615,16.15,1.606445
1616,16.16,1.59668
1617,16.17,1.606445
1618,16.18,1.591797
1619,16.19,1.611328
1620,16.2,1.630859
1621,16.21,1.586914
1622,16.22,1.5625
1623,16.23,1.660156
1624,16.24,1.606445
1625,16.25,1.52832
1626,16.26,1.601562
1627,16.27,1.645508
1628,16.28,1.635742
1629,16.29,1.606445
1630,16.3,1.586914
1631,16.31,1.616211
1632,16.32,1.577148
1633,16.33,1.621094
1634,16.34,1.630859
1635,16.35,1.5625
1636,16.36,1.542969
1637,16.37,1.635742
1638,16.38,1.630859
1639,16.39,1.601562
1640,16.4,1.640625
1641,16.41,1.591797
1642,16.42,1.489258
1643,16.43,1.621094
1644,16.44,1.733398
1645,16.45,1.582031
1646,16.46,1.533203
1647,16.47,1.567383
1648,16.48,1.694336
1649,16.49,1.728516
1650,16.5,1.5625
1651,16.51,1.484375
1652,16.52,1.699219
1653,16.53,1.864283
1654,16.54,1.567383
1655,16.55,1.542969
1656,16.56,1.645508
1657,16.57,1.655273
1658,16.58,1.601562
1659,16.59,1.523437
1660,16.6,1.621094
1661,16.61,1.625977
1662,16.62,1.660156
1663,16.63,1.577148
1664,16.64,1.572266
1665,16.65,1.601562
1666,16.66,1.635742
1667,16.67,1.52832
1668,16.68,1.645508
1669,16.69,1.679687
1670,16.7,1.577148
1671,16.71,1.338102
1672,16.72,1.679687
1673,16.73,1.694336
1674,16.74,1.572266
1675,16.75,1.586914
1676,16.76,1.635742
1677,16.77,1.635742
1678,16.78,1.577148
1679,16.79,1.577148
1680,16.8,1.606445
1681,16.81,1.655273
1682,16.82,1.601562
1683,16.83,1.5625
1684,16.84,1.547852
1685,16.85,1.601562
1686,16.86,1.353316
1687,16.87,1.582031
1688,16.88,1.625977
1689,16.89,1.611328
1690,16.9,1.616211
1691,16.91,1.601562
1692,16.92,1.547852
1693,16.93,1.586914
1694,16.94,1.689453
1695,16.95,1.68457
1696,16.96,1.538086
1697,16.97,1.538086
1698,16.98,1.645508
1699,16.99,1.655273
1700,17.0,1.674805
1701,17.01,1.582031
1702,17.02,1.533203
1703,17.03,1.616211
1704,17.04,1.743164
1705,17.05,1.542969
1706,17.06,1.518555
1707,17.07,1.645508
1708,17.08,1.660156
1709,17.09,1.591797
1710,17.1,1.611328
1711,17.11,1.621094
1712,17.12,1.591797
1713,17.13,1.635742
1714,17.14,1.606445
1715,17.15,1.59668
1716,17.16,1.611328
1717,17.17,1.635742
1718,17.18,1.582031
1719,17.19,1.650391
1720,17.2,1.650391
1721,17.21,1.572266
1722,17.22,1.542969
1723,17.23,1.606445
1724,17.24,1.582031
1725,17.25,1.616211
1726,17.26,1.582031
1727,17.27,1.606445
1728,17.28,1.650391
1729,17.29,1.547852
1730,17.3,1.591797
1731,17.31,1.650391
1732,17.32,1.665039
1733,17.33,1.552734
1734,17.34,1.611328
1735,17.35,1.669922
1736,17.36,1.630859
1737,17.37,1.621094
1738,17.38,1.650391
1739,17.39,1.611328
1740,17.4,1.547852
1741,17.41,1.625977
1742,17.42,1.748047
1743,17.43,1.606445
1744,17.44,1.474609
1745,17.45,1.645508
1746,17.46,1.669922
1747,17.47,1.606445
1748,17.48,1.59668
1749,17.49,1.650391
1750,17.5,1.499023
1751,17.51,1.606445
1752,17.52,1.674805
1753,17.53,1.630859
1754,17.54,1.567383
1755,17.55,1.640625
1756,17.56,1.660156
1757,17.57,1.591797
1758,17.58,1.508789
1759,17.59,1.616211
1760,17.6,1.699219
1761,17.61,1.679687
1762,17.62,1.5625
1763,17.63,1.552734
1764,17.64,1.611328
1765,17.65,1.733398
1766,17.66,1.630859
1767,17.67,1.489258
1768,17.68,1.518555
1769,17.69,1.713867
1770,17.7,1.713867
1771,17.71,1.5625
1772,17.72,1.547852
1773,17.73,1.621094
1774,17.74,1.616211
1775,17.75,1.616211
1776,17.76,1.635742
1777,17.77,1.640625
1778,17.78,1.621094
1779,17.79,1.606445
1780,17.8,1.606445
1781,17.81,1.655273
1782,17.82,1.523437
1783,17.83,1.582031
1784,17.84,1.665039
1785,17.85,1.665039
1786,17.86,1.59668
1787,17.87,1.572266
1788,17.88,1.59668
1789,17.89,1.611328
1790,17.9,1.621094
1791,17.91,1.625977
1792,17.92,1.591797
1793,17.93,1.694336
1794,17.94,1.547852
1795,17.95,1.513672
1796,17.96,1.674805
1797,17.97,1.704102
1798,17.98,1.577148
1799,17.99,1.479492
1800,18.0,1.635742
1801,18.01,1.645508
1802,18.02,1.538086
1803,18.03,1.591797
1804,18.04,1.669922
1805,18.05,1.572266
1806,18.06,1.586914
1807,18.07,1.674805
1808,18.08,1.567383
1809,18.09,1.518555
1810,18.1,1.660156
1811,18.11,1.68457
1812,18.12,1.591797
1813,18.13,1.52832
1814,18.14,1.591797
1815,18.15,1.655273
1816,18.16,1.616211
1817,18.17,1.484375
1818,18.18,1.606445
1819,18.19,1.679687
1820,18.2,1.635742
1821,18.21,1.518555
1822,18.22,1.621094
1823,18.23,1.650391
1824,18.24,1.557617
1825,18.25,1.606445
1826,18.26,1.669922
1827,18.27,1.474609
1828,18.28,1.591797
1829,18.29,1.723633
1830,18.3,1.669922
1831,18.31,1.474609
1832,18.32,1.523437
1833,18.33,1.606445
1834,18.34,1.689453
1835,18.35,1.840932
1836,18.36,1.557617
1837,18.37,1.557617
1838,18.38,1.621094
1839,18.39,1.577148
1840,18.4,1.625977
1841,18.41,1.645508
1842,18.42,1.533203
1843,18.43,1.489258
1844,18.44,1.68457
1845,18.45,1.704102
1846,18.46,1.513672
1847,18.47,1.479492
1848,18.48,1.655273
1849,18.49,1.655273
1850,18.5,1.542969
1851,18.51,1.606445
1852,18.52,1.650391
1853,18.53,1.635742
1854,18.54,1.542969
1855,18.55,1.567383
1856,18.56,1.655273
1857,18.57,1.694336
1858,18.58,1.538086
1859,18.59,1.591797
1860,18.6,1.660156
1861,18.61,1.635742
1862,18.62,1.489258
1863,18.63,1.645508
1864,18.64,1.660156
1865,18.65,1.5625
1866,18.66,1.625977
1867,18.67,1.665039
1868,18.68,1.59668
1869,18.69,1.538086
1870,18.7,1.665039
1871,18.71,1.630859
1872,18.72,1.625977
1873,18.73,1.572266
1874,18.74,1.586914
1875,18.75,1.640625
1876,18.76,1.650391
1877,18.77,1.52832
1878,18.78,1.33585
1879,18.79,1.621094
1880,18.8,1.665039
1881,18.81,1.694336
1882,18.82,1.552734
1883,18.83,1.567383
1884,18.84,1.606445
1885,18.85,1.645508
1886,18.86,1.606445
1887,18.87,1.606445
1888,18.88,1.586914
1889,18.89,1.625977
1890,18.9,1.621094
1891,18.91,1.640625
1892,18.92,1.582031
1893,18.93,1.616211
1894,18.94,1.582031
1895,18.95,1.650391
1896,18.96,1.650391
1897,18.97,1.586914
1898,18.98,1.606445
1899,18.99,1.679687
1900,19.0,1.606445
1901,19.01,1.582031
1902,19.02,1.601562
1903,19.03,1.616211
1904,19.04,1.635742
1905,19.05,1.591797
1906,19.06,1.621094
1907,19.07,1.611328
1908,19.08,1.630859
1909,19.09,1.5625
1910,19.1,1.591797
1911,19.11,1.645508
1912,19.12,1.640625
1913,19.13,1.660156
1914,19.14,1.669922
1915,19.15,1.611328
1916,19.16,1.567383
1917,19.17,1.640625
1918,19.18,1.640625
1919,19.19,1.616211
1920,19.2,1.572266
1921,19.21,1.640625
1922,19.22,1.572266
1923,19.23,1.660156
1924,19.24,1.660156
1925,19.25,1.68457
1926,19.26,1.572266
1927,19.27,1.591797
1928,19.28,1.586914
1929,19.29,1.704102
1930,19.3,1.640625
1931,19.31,1.538086
1932,19.32,1.518555
1933,19.33,1.635742
1934,19.34,1.694336
1935,19.35,1.625977
1936,19.36,1.518555
1937,19.37,1.591797
1938,19.38,1.68457
1939,19.39,1.59668
1940,19.4,1.572266
1941,19.41,1.542969
1942,19.42,1.630859
1943,19.43,1.650391
1944,19.44,1.635742
1945,19.45,1.567383
1946,19.46,1.582031
1947,19.47,1.586914
1948,19.48,1.552734
1949,19.49,1.699219
1950,19.5,1.772461
1951,19.51,1.523437
1952,19.52,1.40625
1953,19.53,1.75293
1954,19.54,1.75293
1955,19.55,1.547852
1956,19.56,1.508789
1957,19.57,1.665039
1958,19.58,1.635742
1959,19.59,1.59668
1960,19.6,1.591797
1961,19.61,1.674805
1962,19.62,1.508789
1963,19.63,1.547852
1964,19.64,1.650391
1965,19.65,1.679687
1966,19.66,1.538086
1967,19.67,1.557617
1968,19.68,1.679687
1969,19.69,1.635742
1970,19.7,1.533203
1971,19.71,1.5625
1972,19.72,1.635742
1973,19.73,1.591797
1974,19.74,1.577148
1975,19.75,1.601562
1976,19.76,1.621094
1977,19.77,1.340678
1978,19.78,1.567383
1979,19.79,1.59668
1980,19.8,1.689453
1981,19.81,1.650391
1982,19.82,1.513672
1983,19.83,1.5625
1984,19.84,1.699219
1985,19.85,1.665039
1986,19.86,1.557617
1987,19.87,1.645508
1988,19.88,1.660156
1989,19.89,1.591797
1990,19.9,1.59668
1991,19.91,1.577148
1992,19.92,1.611328
1993,19.93,1.591797
1994,19.94,1.630859
1995,19.95,1.640625
1996,19.96,1.621094
1997,19.97,1.621094
1998,19.98,1.586914
1999,19.99,1.577148
